configurationDescription,configurationSchema,data,description,documentationUrl,emptyConfiguration,flags,hasRun,hasUI,ico32,ico64,id,longDescription,name,type,uiOptions,uri
136,,{},"{u'definition': {u'tag': u'v1.8.0', u'type': u'quayio', u'uri': u'keboola/mongodb-extractor'}, u'default_bucket_stage': u'in', u'process_timeout': 14400, u'configuration_format': u'json', u'memory': u'1024m', u'synchronous_actions': [u'testConnection'], u'default_bucket': True, u'cpu_shares': 1024}",MongoDB is a free and open-source cross-platform document-oriented database.,https://help.keboola.com/extractors/mongodb/,{},"[encrypt, genericDockerUI]",False,False,https://d3iz2gfan5zufq.cloudfront.net/images/cloud-services/keboola.ex-mongodb-32.png,https://d3iz2gfan5zufq.cloudfront.net/images/cloud-services/keboola.ex-mongodb-64.png,keboola.ex-mongodb,,MongoDB,extractor,{},https://syrup.keboola.com/docker/keboola.ex-mongodb
137,,"{u'type': u'object', u'properties': {u'username': {u'description': u'Your Pingdom user e-mail', u'format': u'email', u'minLength': 1, u'required': True, u'title': u'User e-mail', u'type': u'string'}, u'#appKey': {u'links': [{u'href': u'https://my.pingdom.com/account/appkeys', u'rel': u'Get your Pingdom Application Key'}], u'format': u'password', u'minLength': 1, u'required': True, u'title': u'App Key', u'type': u'string'}, u'loadFrom': {u'enum': [u'-1 day', u'-30 days'], u'title': u'Data period', u'minLength': 1, u'required': True, u'type': u'string', u'options': {u'enum_titles': [u'Last 24 hours', u'Last 30 days']}}, u'#password': {u'minLength': 1, u'required': True, u'format': u'password', u'type': u'string', u'title': u'Password'}}, u'title': u'Config'}","{u'definition': {u'type': u'dockerhub', u'uri': u'keboola/docker-generic-extractor'}, u'image_parameters': {u'default_bucket': True}, u'default_bucket_stage': u'in', u'process_timeout': 10800, u'configuration_format': u'yaml', u'memory': u'512m', u'default_bucket': True, u'cpu_shares': 1024}",Monitor the uptime and performance of your website or web application,https://github.com/keboola/generic-extractor,{},"[genericTemplatesUI, encrypt]",False,False,https://d3iz2gfan5zufq.cloudfront.net/images/cloud-services/pingdom-32-1.png,https://d3iz2gfan5zufq.cloudfront.net/images/cloud-services/pingdom-64-1.png,keboola.ex-pingdom,,Pingdom,extractor,{},https://syrup.keboola.com/docker/keboola.ex-pingdom
138,,"{u'type': u'object', u'properties': {u'token': {u'description': u'Obtain api key in user settings(https://app.portadi.com/#!/settings) page on Portadi administration (needs admin privileges).', u'format': u'password', u'minLength': 1, u'required': True, u'title': u'Admin API Token', u'type': u'string'}}, u'title': u'Config'}","{u'definition': {u'type': u'dockerhub', u'uri': u'keboola/docker-generic-extractor'}, u'image_parameters': {u'default_bucket': True}, u'default_bucket_stage': u'in', u'process_timeout': 10800, u'configuration_format': u'yaml', u'memory': u'512m', u'default_bucket': True, u'cpu_shares': 1024}",Cloud access panel for teams - all your accounts in one place.,http://docs.portadi.apiary.io/,{},"[genericTemplatesUI, encrypt]",False,False,https://d3iz2gfan5zufq.cloudfront.net/images/cloud-services/keboola.ex-portadi-32.png,https://d3iz2gfan5zufq.cloudfront.net/images/cloud-services/keboola.ex-portadi-64.png,keboola.ex-portadi,"Extracts data from [Portadi.com](https://www.portadi.com/).

Full API documentation is described [here](http://docs.portadi.apiary.io/).",Portadi,extractor,{},https://syrup.keboola.com/docker/keboola.ex-portadi
139,,{},"{u'definition': {u'tag': u'0.0.3', u'type': u'quayio', u'uri': u'keboola/s3-extractor'}, u'memory': u'128m', u'configuration_format': u'json', u'cpu_shares': 1024}",AWS Simple Storage Service,,{},"[encrypt, genericUI, excludeFromNewList]",False,False,,,keboola.ex-s3,,S3,extractor,{},https://syrup.keboola.com/docker/keboola.ex-s3
140,,{},"{u'definition': {u'type': u'dockerhub', u'uri': u'keboola/docker-generic-extractor'}, u'image_parameters': {u'default_bucket': True}, u'default_bucket_stage': u'in', u'process_timeout': 10800, u'configuration_format': u'yaml', u'memory': u'512m', u'default_bucket': True, u'cpu_shares': 1024}",A messaging app for teams,https://api.slack.com/methods,{},"[genericTemplatesUI, genericDockerUI-authorization, encrypt]",False,False,https://d3iz2gfan5zufq.cloudfront.net/images/cloud-services/keboola.ex-slack-32-1.png,https://d3iz2gfan5zufq.cloudfront.net/images/cloud-services/keboola.ex-slack-64-1.png,keboola.ex-slack,"Extracts data from [Slack.com](https://www.slack.com/).

Full API documentation is described [here](https://api.slack.com/methods).",Slack,extractor,{},https://syrup.keboola.com/docker/keboola.ex-slack
141,,"{u'type': u'object', u'properties': {u'#token': {u'description': u'Get your API Key in the Stripe Dashboard (https://stripe.com/docs/api#authentication)', u'format': u'password', u'minLength': 1, u'required': True, u'title': u'Stripe API token', u'type': u'string'}}, u'title': u'Authorization'}","{u'definition': {u'type': u'dockerhub', u'uri': u'keboola/docker-generic-extractor'}, u'image_parameters': {u'default_bucket': True}, u'default_bucket_stage': u'in', u'process_timeout': 10800, u'configuration_format': u'yaml', u'memory': u'512m', u'default_bucket': True, u'cpu_shares': 1024}",Payments infrastructure for the internet,https://stripe.com/docs/api,{},"[genericTemplatesUI, encrypt]",False,False,https://d3iz2gfan5zufq.cloudfront.net/images/cloud-services/keboola.ex-stripe32.png,https://d3iz2gfan5zufq.cloudfront.net/images/cloud-services/keboola.ex-stripe64.png,keboola.ex-stripe,"Extracts data from [Stripe.com](https://www.stripe.com/).

Full API documentation is described [here](https://stripe.com/docs/api).",Stripe,extractor,{},https://syrup.keboola.com/docker/keboola.ex-stripe
142,,{},"{u'definition': {u'type': u'dockerhub', u'uri': u'keboola/docker-generic-extractor'}, u'memory': u'256m', u'configuration_format': u'yaml', u'process_timeout': 3600, u'cpu_shares': 1024}",Phone system for any orgranization,http://wiki.keboola.com/home/keboola-connection/user-space/extractors/next-generation-generic-extractor-tutorial/telfa-configuration,{},"[genericUI, encrypt]",False,False,https://d3iz2gfan5zufq.cloudfront.net/images/cloud-services/telfa32-1.png,https://d3iz2gfan5zufq.cloudfront.net/images/cloud-services/telfa64-1.png,keboola.ex-telfa,,Telfa,extractor,{},https://syrup.keboola.com/docker/keboola.ex-telfa
143,,"{u'properties': {u'incrementalOutput': {u'default': False, u'type': u'boolean', u'description': u'Set results to be stored incrementally', u'title': u'Incremental Output'}}, u'type': u'object', u'defaultProperties': [u'incrementalOutput'], u'title': u'Config'}","{u'definition': {u'type': u'dockerhub', u'uri': u'keboola/docker-ex-twitter'}, u'default_bucket_stage': u'in', u'process_timeout': 36000, u'configuration_format': u'yaml', u'memory': u'512m', u'default_bucket': True, u'cpu_shares': 1024}",Twitter is your window to the world,https://help.keboola.com/extractors/twitter/,{},"[genericDockerUI, encrypt, genericDockerUI-authorization, genericTemplatesUI]",False,False,https://d3iz2gfan5zufq.cloudfront.net/images/cloud-services/twitter32-1.png,https://d3iz2gfan5zufq.cloudfront.net/images/cloud-services/twitter64-1.png,keboola.ex-twitter,"Twitter is social networking service that enables users to send and read short 140-character messages.

You can fetch tweets and users from Twitter by this extractor. User timeline, your account mentions, any user's follower can be fetched or you can search tweets.

Read more in [Documentation](https://help.keboola.com/extractors/twitter/)

#### Usage limits

One execution of the extractor can download up to

- 3200 most recent user tweets (User Timeline)
- 800 mentions (Mentions)
- 3000 followers (Followers List)
- ~3000 tweets (Search Tweets)",Twitter,extractor,{},https://syrup.keboola.com/docker/keboola.ex-twitter
144,,"{u'type': u'object', u'properties': {u'username': {u'minLength': 11, u'required': True, u'watch': {u'usermail': u'usermail'}, u'template': u'{{usermail}}/token', u'type': u'string', u'options': {u'hidden': True}}, u'jobs': {u'uniqueItems': True, u'items': {u'headerTemplate': u'{{ i1 }}: {{self.endpoint}}'}, u'format': u'tabs', u'type': u'array', u'title': u'Jobs'}, u'domain': {u'minLength': 1, u'required': True, u'type': u'string', u'description': u'e.g.: ""keboola""', u'title': u'Your Zendesk domain'}, u'usermail': {u'description': u'Your Zendesk user e-mail', u'title': u'User e-mail', u'minLength': 1, u'format': u'email', u'required': True, u'type': u'string'}, u'#password': {u'links': [{u'href': u'https://developer.zendesk.com/rest_api/docs/core/introduction#api-token', u'rel': u'Get Zendesk API Token'}], u'format': u'password', u'minLength': 40, u'required': True, u'title': u'Token', u'type': u'string'}}, u'title': u'Config'}","{u'definition': {u'type': u'dockerhub', u'uri': u'keboola/docker-generic-extractor'}, u'image_parameters': {u'default_bucket': True}, u'default_bucket_stage': u'in', u'process_timeout': 10800, u'configuration_format': u'yaml', u'memory': u'512m', u'default_bucket': True, u'cpu_shares': 1024}",Software for better customer service,https://github.com/keboola/generic-extractor,{},"[genericTemplatesUI, encrypt]",False,False,https://d3iz2gfan5zufq.cloudfront.net/images/cloud-services/zendesk-32-1.png,https://d3iz2gfan5zufq.cloudfront.net/images/cloud-services/zendesk-64-1.png,keboola.ex-zendesk,Zendesk extractor based on Generic Extractor.,Zendesk,extractor,{},https://syrup.keboola.com/docker/keboola.ex-zendesk
145,,{},"{u'definition': {u'tag': u'0.0.2', u'type': u'quayio', u'uri': u'keboola/docker-gd-user-mgmt'}, u'vendor': {u'contact': [u'BizzTreat s.r.o.', u'Bubenská 1477/1', u'Praha 7', u'jiri.tobolka@bizztreat.com'], u'licenseUrl': u'https://github.com/jiritobolka/gd-user-management/blob/master/LICENSE.md'}, u'forward_token': True, u'configuration_format': u'json', u'memory': u'512m', u'process_timeout': 10800}",Manage users in GoodData Projects,https://github.com/jiritobolka/gd-user-management/blob/master/MANUAL.md,{},"[genericDockerUI, genericDockerUI-tableInput, genericDockerUI-tableOutput, 3rdParty, appInfo.dataOut, encrypt, excludeFromNewList]",False,False,,,keboola.gd-user-mgmt,"## User Management App

This help helps you automate user provisioning and deprovisioning for given GoodData Project. This process might not be very easy especially if you have to operate hundreads of users.

You specify user list and action that is done by app using the KBC stored tables. The app will use the KBC GoodData Writer to invite / activate / deactivate user in specific project.",GoodData User Management (V2),application,{},https://syrup.keboola.com/docker/keboola.gd-user-mgmt
146,,{},"{u'definition': {u'tag': u'latest', u'type': u'dockerhub', u'uri': u'jupyter/notebook'}, u'process_timeout': 21600, u'configuration_format': u'json', u'memory': u'8192m'}",Computational environment,,{},[excludeFromNewList],False,False,,,keboola.jupyter-notebook,,Jupyter Notebook,other,{},https://syrup.keboola.com/docker/jupyter-notebook
147,,{},{},oauth-v2-bundle,http://docs.oauthv2.apiary.io/,{},[excludeFromNewList],False,False,,,keboola.oauth-v2,,Oauth manager,other,{},https://syrup.keboola.com/oauth-v2
148,,{},"{u'definition': {u'tag': u'0.1.8', u'type': u'quayio', u'uri': u'keboola/openrefine-transformation'}, u'process_timeout': 21600, u'configuration_format': u'json', u'memory': u'8192m'}",Backend for OpenRefine Transformations,https://github.com/keboola/openrefine-transformation/blob/master/README.md,{},[excludeFromNewList],False,False,,,keboola.openrefine-transformation,,OpenRefine Transformation,transformation,{},https://syrup.keboola.com/docker/keboola.openrefine-transformation
149,,{},"{u'definition': {u'tag': u'1.0.2', u'type': u'quayio', u'uri': u'keboola/processor-iconv'}}",Processor Iconv,,{},[],False,False,,,keboola.processor.iconv,,Processor Iconv,processor,{},https://syrup.keboola.com/docker/keboola.processor.iconv
150,,{},"{u'definition': {u'tag': u'0.2.0', u'type': u'quayio', u'uri': u'keboola/processor-last-file'}}",Last File,,{},[],False,False,,,keboola.processor.last-file,,Last File,processor,{},https://syrup.keboola.com/docker/keboola.processor.last-file
151,,{},"{u'definition': {u'tag': u'0.0.2', u'type': u'quayio', u'uri': u'keboola/processor-merge'}}",Processor Merge,,{},[],False,False,,,keboola.processor.merge,,Processor Merge,processor,{},https://syrup.keboola.com/docker/keboola.processor.merge
152,,{},"{u'definition': {u'tag': u'0.1.0', u'type': u'quayio', u'uri': u'keboola/processor-move-files'}}",Move Files,,{},[],False,False,,,keboola.processor.move-files,,Move Files,processor,{},https://syrup.keboola.com/docker/keboola.processor.move-files
153,,{},"{u'definition': {u'tag': u'latest', u'type': u'quayio', u'uri': u'keboola/processor-select-columns'}}",Processor Select Columns,,{},[],False,False,,,keboola.processor.select.columns,,Processor Select Columns,processor,{},https://syrup.keboola.com/docker/keboola.processor.select.columns
154,,{},"{u'definition': {u'tag': u'latest', u'type': u'quayio', u'uri': u'keboola/processor-skip-lines'}}",Processor Skip Lines,,{},[],False,False,,,keboola.processor.skip-lines,,Processor Skip Lines,processor,{},https://syrup.keboola.com/docker/keboola.processor.skip-lines
155,,{},"{u'definition': {u'tag': u'0.0.2', u'type': u'quayio', u'uri': u'keboola/processor-transpose'}}",Transpose complex table data into key-value pairs. For Google Drive sheets mostly.,https://github.com/keboola/db-writer-snowflake,{},[],False,False,,,keboola.processor.transpose,,Transpose,processor,{},https://syrup.keboola.com/docker/keboola.processor.transpose
156,,{},"{u'definition': {u'tag': u'3.0.4', u'type': u'quayio', u'uri': u'keboola/processor-unziper'}}",Processor Unzipper,,{},[],False,False,,,keboola.processor.unzipper,,Processor Unzipper,processor,{},https://syrup.keboola.com/docker/keboola.processor.unzipper
157,,{},"{u'definition': {u'tag': u'1.0.5', u'type': u'quayio', u'uri': u'keboola/python-transformation'}, u'process_timeout': 21600, u'configuration_format': u'json', u'memory': u'8192m'}",Backend for Python Transformations,,{},[excludeFromNewList],False,False,,,keboola.python-transformation,,Python Transformation,other,{},https://syrup.keboola.com/docker/keboola.python-transformation
158,,{},"{u'configuration_format': u'json', u'definition': {u'tag': u'latest', u'type': u'quayio', u'uri': u'keboola/r-luckyguess'}, u'process_timeout': 21600, u'forward_token': True, u'memory': u'8192m'}",Lucky Guess R component,,{},[],False,False,https://d3iz2gfan5zufq.cloudfront.net/images/cloud-services/docker-r-32-2.png,https://d3iz2gfan5zufq.cloudfront.net/images/cloud-services/docker-r-64-1.png,keboola.r-luckyguess,,R Worker for Lucky Guess,other,{},https://syrup.keboola.com/docker/keboola.r-luckyguess
159,,{},"{u'definition': {u'tag': u'0.0.18', u'type': u'quayio', u'uri': u'keboola/r-transformation'}, u'process_timeout': 21600, u'configuration_format': u'json', u'memory': u'8192m'}",Backend for R Transformations,,{},[excludeFromNewList],False,False,,,keboola.r-transformation,,R Transformation,other,{},https://syrup.keboola.com/docker/keboola.r-transformation
160,,{},"{u'definition': {u'build_options': {u'commands': [u'git clone https://github.com/keboola/shiny-app-deployment.git /home/', u'git checkout tags/0.0.1', u'if [ ""{{command}}"" = ""deploy"" ]; then if [ -n ""{{version}}"" ]; then git clone -b {{version}} --depth 1 {{repository}} /home/app; else git clone {{repository}} /home/app; fi; fi'], u'entry_point': u'Rscript /home/main.R -d {{command}} -t {{#token}} -s {{#secret}} -n {{appName}} -c {{cranPackages}} -g {{githubPackages}}', u'parameters': [{u'values': [u'deploy', u'archive'], u'type': u'enumeration', u'name': u'command'}, {u'type': u'string', u'name': u'repository'}, {u'required': False, u'type': u'string', u'name': u'version'}, {u'type': u'string', u'name': u'appName'}, {u'required': False, u'type': u'string', u'name': u'username'}, {u'required': False, u'type': u'string', u'name': u'#password'}, {u'required': False, u'type': u'string', u'name': u'cranPackages'}, {u'required': False, u'type': u'string', u'name': u'githubPackages'}, {u'type': u'string', u'name': u'#token'}, {u'type': u'string', u'name': u'#secret'}], u'repository': {u'type': u'git', u'uri': u''}}, u'type': u'builder', u'uri': u'quay.io/keboola/shiny:0.0.5'}, u'configuration_format': u'json', u'synchronous_actions': [u'list'], u'memory': u'8192m'}",Service to deploy/terminate/list apps to/from shinyapps.io,,{},"[encrypt, excludeFromNewList]",False,False,,,keboola.shinyapp-deployment,,shinyapp-deployment,other,{},https://syrup.keboola.com/docker/keboola.shinyapp-deployment
